Latitude,Longitude,mean_correlation_with_existing_farms,min_distance_to_line_km,avg_capacity_factor,avg_solar_radiation,min_distance_nature_land_km,score_km,score_wind_correlation,score_wind_capacity,score_solar_radiation,score_distance_nature_land,pareto_tier,state,suitability_index,is_suitable,is_suitable_model
-13.5,130.0,-0.0226369119692771,88.6,0.1299305,484.22665,80.9,60,81,6,47,66,5,,53.56783169420555,0,0
-13.5,130.25,-0.0244791946056509,77.7,0.108122654,479.58194,55.2,63,79,4,51,53,6,Northern Territory,52.497582115625406,0,0
-13.5,130.5,-0.0254248368221202,72.3,0.09271715,481.8849,29.8,64,78,3,49,35,6,Northern Territory,49.91262532674069,0,0
-13.5,130.75,-0.0291250479740223,48.5,0.095932275,484.60754,6.1,71,75,3,47,10,5,Northern Territory,47.97992905679062,0,0
-13.5,131.0,-0.0310376991368164,30.1,0.099498115,487.60123,6.3,77,73,3,44,10,3,Northern Territory,49.58332525029072,0,0
-13.5,131.25,-0.0359804649770792,10.9,0.09661199,490.2347,26.7,89,68,3,41,31,3,Northern Territory,56.50731498991797,0,0
-13.5,131.5,-0.0338202294450075,11.3,0.106181234,494.29117,26.7,89,70,4,37,31,1,Northern Territory,57.0106920242614,0,0
-13.5,131.75,-0.0294689892103806,21.5,0.111559644,496.42865,25.4,82,74,4,34,30,1,Northern Territory,55.05021154894093,0,0
-13.5,132.0,-0.0205319017238382,34.6,0.11167631,498.0726,2.9,76,83,4,31,5,2,Northern Territory,49.81536300620972,0,0
-13.5,132.25,-0.0175553628865773,52.6,0.11636671,499.2842,0.0,69,86,5,30,1,2,Northern Territory,47.356420984296975,0,0
-13.5,132.5,-0.0162942282545069,76.5,0.13060568,500.85678,0.0,63,87,6,28,1,1,Northern Territory,45.43610390601379,0,0
-13.5,132.75,-0.013806224401508,102.1,0.13646686,501.98413,0.0,57,89,7,26,1,0,Northern Territory,43.61174910655268,0,0
-13.5,133.0,-0.0085629674472979,110.1,0.17916882,500.93472,0.1,55,93,15,28,1,1,Northern Territory,45.040261988216386,0,0
-13.5,133.25,-0.0020081441539029,115.4,0.19106483,498.04172,27.6,54,99,16,31,33,3,Northern Territory,51.07341086237198,0,0
-13.5,133.5,0.005635530792088,123.2,0.16468066,495.053,55.0,52,96,12,35,52,3,Northern Territory,51.75895375174755,0,0
-13.5,133.75,0.0185908018394998,135.0,0.13838033,493.15222,82.5,49,85,8,38,67,3,Northern Territory,50.23123153100425,0,0
-13.5,134.0,0.0238591197772794,150.9,0.12438525,492.2882,109.9,46,80,6,39,78,3,Northern Territory,49.13441389296922,0,0
-13.5,134.25,0.0288708325359039,169.8,0.11485267,490.0486,137.4,43,75,5,41,86,3,Northern Territory,48.13026371951056,0,0
-13.5,134.5,0.0270532215798517,190.7,0.12133068,486.566,164.8,39,77,5,45,90,5,Northern Territory,48.006303876817164,0,0
-13.5,134.75,0.0176270031381309,213.1,0.13314085,482.0689,192.2,36,86,7,49,93,4,Northern Territory,49.414643835228986,0,0
-13.5,135.0,0.0077513343815336,236.5,0.12959981,476.70715,219.7,32,94,6,53,97,5,Northern Territory,49.93112422055262,0,0
-13.5,135.25,-0.0043299590071131,260.7,0.12155718,470.31824,247.1,29,97,5,59,98,6,Northern Territory,49.565158188723544,0,0
-13.5,135.5,-0.0209253134059032,285.4,0.10209835,465.72537,265.5,25,82,3,62,99,4,Northern Territory,44.89016945457376,0,0
-13.5,135.75,-0.0339037288822943,310.6,0.10769401,465.9426,251.3,22,70,4,62,98,3,Northern Territory,41.493692185122335,0,0
-13.5,141.75,0.0560100546594531,426.7,0.14788756,474.4373,32.2,11,44,9,55,37,0,Queensland,23.149990942237956,0,0
-13.5,142.0,0.0473971687878171,405.4,0.14096223,459.17398,11.9,13,54,8,67,16,0,Queensland,23.435775911719396,0,0
-13.5,142.25,0.0503672396531328,384.8,0.14865628,456.61975,0.0,15,51,10,69,1,0,Queensland,21.838074345525747,0,0
-13.5,142.5,0.0494579117346022,364.7,0.15410547,456.22684,0.6,16,52,10,70,2,1,Queensland,22.72277895463525,0,0
-13.5,142.75,0.0487031211117504,345.5,0.16916028,451.9757,0.0,18,53,13,73,1,1,Queensland,24.113304907113495,0,0
-13.5,143.0,0.0477541399809221,326.6,0.18616576,441.39343,5.2,20,54,16,79,9,2,Queensland,27.09693462611962,0,0
-13.5,143.25,0.0427070838260641,307.0,0.18426473,431.3564,6.9,22,60,15,84,11,2,Queensland,29.667713158405252,0,0
-13.5,143.5,0.0335973196485567,288.4,0.24696636,430.1696,23.7,25,70,26,84,28,4,Queensland,37.56314683224657,0,0
-13.75,130.0,-0.02449921356248,112.7,0.09720353,482.2334,78.2,54,79,3,49,65,5,Northern Territory,50.15789478328039,0,0
-13.75,130.25,-0.0285583861036381,104.3,0.093987405,478.5342,50.9,56,75,3,52,50,5,Northern Territory,48.09268819130155,0,0
-13.75,130.5,-0.029559796893279,87.0,0.10109179,481.71243,23.7,60,74,3,49,28,5,Northern Territory,46.06837600890941,0,0
-13.75,130.75,-0.0308829271883171,68.5,0.10608155,487.2447,0.1,65,73,4,44,1,3,Northern Territory,43.974490112035085,0,0
-13.75,131.0,-0.0287640306167304,48.3,0.10236309,490.81332,18.3,71,75,3,41,24,3,Northern Territory,49.49474035052026,0,0
-13.75,131.25,-0.0246393677215868,27.3,0.10613663,493.43506,4.3,79,79,4,38,8,2,Northern Territory,51.31715571070925,0,0
-13.75,131.5,-0.0202498097513203,13.5,0.117415264,496.45786,3.2,87,83,5,34,5,3,Northern Territory,55.212131002871224,0,0
-13.75,131.75,-0.0085787686297581,0.5,0.12674442,498.2673,23.6,100,93,6,31,28,3,Northern Territory,65.49889733186069,1,1
-13.75,132.0,-0.0039913380651601,15.5,0.12859708,500.5802,22.1,86,97,6,28,27,2,Northern Territory,60.57293006934977,1,1
-13.75,132.25,-0.0024131784460526,42.3,0.13959686,502.24817,9.0,73,98,8,26,13,1,Northern Territory,54.00928703402025,0,0
-13.75,132.5,-0.0022986684327146,66.3,0.15010288,502.39548,0.0,66,99,10,26,1,1,Northern Territory,49.86985164378371,0,0
-13.75,132.75,0.0060065850127665,83.9,0.14138874,503.31027,0.0,61,96,8,25,1,0,Northern Territory,46.55628081299841,0,0
-13.75,133.0,0.0094032029687826,82.9,0.17372453,502.77002,0.1,61,93,14,25,1,1,Northern Territory,47.45933662902364,0,0
-13.75,133.25,0.0137084867149713,89.6,0.17406894,500.80566,27.5,60,89,14,28,33,3,Northern Territory,50.77728503085683,0,0
-13.75,133.5,0.0250901936481352,98.0,0.15216807,496.70062,54.9,58,79,10,33,52,3,Northern Territory,50.573056659368746,0,0
-13.75,133.75,0.0332537644376446,112.5,0.13540447,495.12415,82.3,54,71,7,35,67,2,Northern Territory,49.16983384421252,0,0
-13.75,134.0,0.0391274693909855,131.1,0.12282007,494.32016,109.7,50,64,5,37,78,1,Northern Territory,47.501500182017445,0,0
-13.75,134.25,0.039447639857064,152.4,0.124220446,492.49768,137.1,46,64,6,39,86,2,Northern Territory,46.854268387037614,0,0
-13.75,134.5,0.0396729572698296,175.4,0.13438578,489.12628,164.5,42,64,7,42,90,2,Northern Territory,46.92667240865332,0,0
-13.75,134.75,0.0237227122609814,199.4,0.14404066,484.8001,191.9,38,80,9,46,93,5,Northern Territory,49.0336870991651,0,0
-13.75,135.0,0.0057491579857014,224.2,0.12944302,480.0757,219.3,34,96,6,50,97,5,Northern Territory,51.036961095246085,0,0
-13.75,135.25,-0.0034462774972087,249.6,0.11371641,475.3594,246.6,30,97,4,54,98,5,Northern Territory,49.41991802454753,0,0
-13.75,135.5,-0.0162065843322558,275.3,0.10337468,473.71072,243.3,27,87,3,56,98,4,Northern Territory,46.0417555869062,0,0
-13.75,135.75,-0.0317613816267112,301.3,0.110040456,474.73444,227.7,23,72,4,55,97,3,Northern Territory,41.86247471657386,0,0
-13.75,141.5,0.0440930629947355,433.0,0.21792175,490.25983,50.5,11,58,20,41,50,0,Queensland,29.66862019636094,0,0
-13.75,141.75,0.0563205729504781,410.3,0.13668723,478.81122,23.4,13,44,7,52,28,0,Queensland,22.25562145718172,0,0
-13.75,142.0,0.048770124316659,388.3,0.13118075,462.97943,3.6,14,53,6,65,6,0,Queensland,21.717115306307825,0,0
-13.75,142.25,0.0521438221336298,366.9,0.14189339,460.5147,1.6,16,48,9,66,3,0,Queensland,21.79669795991678,0,0
-13.75,142.5,0.0507884481722222,346.2,0.14450535,460.2521,13.8,18,50,9,67,18,1,Queensland,25.266270067266237,0,0
-13.75,142.75,0.051601942730624,326.0,0.16132055,455.70554,4.0,20,49,12,70,6,1,Queensland,24.449058443500043,0,0
-13.75,143.0,0.0498783384183687,306.8,0.17465961,445.6929,0.0,23,51,14,77,1,1,Queensland,26.406417788651794,0,0
-13.75,143.25,0.051659235070526,288.0,0.15190041,434.43707,1.0,25,49,10,83,3,1,Queensland,26.50047114019902,0,0
-13.75,143.5,0.0438492585195317,268.3,0.1989322,433.37692,23.6,27,59,18,83,28,4,Queensland,34.519260853909486,0,0
-14.0,126.75,-0.0044086674416792,229.1,0.1384984,503.88025,63.4,33,97,8,24,58,1,Western Australia,43.84323443906289,0,0
-14.0,127.0,-0.0079587219327333,211.5,0.13213214,507.1991,59.7,36,94,7,17,55,1,Western Australia,43.85612136498993,0,0
-14.0,127.25,-0.006105348529915,196.1,0.1607862,511.8077,59.9,38,95,12,6,55,0,Western Australia,44.944311593366784,0,0
-14.0,129.75,-0.0158066590277788,149.5,0.11567043,492.63898,107.6,47,87,5,39,77,4,Northern Territory,50.89664562277213,0,0
-14.0,130.0,-0.0260752709504837,138.0,0.0893784,481.3386,80.9,49,78,2,49,66,5,Northern Territory,47.800984720540605,0,0
-14.0,130.25,-0.0297824465270553,125.6,0.095238246,476.88974,54.8,52,74,3,53,52,5,Northern Territory,46.73024909770364,0,0
-14.0,130.5,-0.0325137522409758,106.8,0.10957287,481.51437,31.0,56,72,4,49,36,5,Northern Territory,45.38059958808654,0,0
-14.0,130.75,-0.0296481676212611,86.6,0.10939966,488.69943,19.2,60,74,4,43,25,3,Northern Territory,45.230757973984794,0,0
-14.0,131.0,-0.0200311814243572,65.9,0.10730128,492.16785,21.0,66,83,4,39,26,3,Northern Territory,49.75882742847406,0,0
-14.0,131.25,-0.0186721505175921,48.4,0.10833657,496.73718,0.8,71,85,4,33,2,2,Northern Territory,47.944066150816944,0,0
-14.0,131.5,-0.006558963983497,38.7,0.12268844,499.25098,2.2,74,95,5,30,4,3,Northern Territory,51.71077880350904,0,0
-14.0,131.75,0.0051859096080685,18.8,0.13213986,501.9859,4.7,83,96,7,26,8,2,Northern Territory,56.58203366753613,0,0
-14.0,132.0,0.011941374097729,5.2,0.13736732,504.08682,25.8,94,91,8,24,30,2,Northern Territory,63.135228645929296,1,1
-14.0,132.25,0.0145395050579238,29.2,0.15603043,505.1141,2.6,78,89,11,22,5,1,Northern Territory,53.152660907803885,0,0
-14.0,132.5,0.0182779397970686,53.2,0.16874756,503.96292,0.0,69,85,13,24,1,2,Northern Territory,48.116532748487785,0,0
-14.0,132.75,0.0271674534350278,56.8,0.15020058,504.17703,0.0,68,77,10,23,1,0,Northern Territory,45.583669904798896,0,0
-14.0,133.0,0.0247867265306662,55.8,0.17235406,504.0818,0.2,68,79,13,24,1,1,Northern Territory,47.009690289665144,0,0
-14.0,133.25,0.0306309169462543,62.9,0.17248073,502.07208,27.5,67,73,14,26,33,2,Northern Territory,50.377385334546204,0,0
-14.0,133.5,0.0413003779770362,74.2,0.14444375,499.33353,54.8,64,62,9,30,52,1,Northern Territory,49.204686972009824,0,0
-14.0,133.75,0.0496179206463109,92.5,0.13233176,497.77145,82.1,59,52,7,32,67,1,Northern Territory,46.92831749919217,0,0
-14.0,134.0,0.0511988928851981,114.4,0.1348025,495.9649,109.5,54,50,7,34,78,0,Northern Territory,46.10930739014628,0,0
-14.0,134.25,0.0528233164680256,138.3,0.13860177,494.27313,136.8,49,48,8,37,86,0,Northern Territory,45.480153955483836,0,0
-14.0,134.5,0.0430118410071979,163.2,0.14764892,490.95755,164.2,44,60,9,40,90,2,Northern Territory,46.95735591187481,0,0
-14.0,134.75,0.0278693143966111,188.8,0.15232095,486.35217,191.3,40,76,10,45,93,5,Northern Territory,49.287802249407065,0,0
-14.0,135.0,0.0031097842282092,214.8,0.12468389,483.37958,215.0,35,98,6,48,96,5,Northern Territory,51.236819842574555,0,0
-14.0,135.25,-0.0041707853276637,241.0,0.10518776,482.6709,239.5,31,97,4,48,98,5,Northern Territory,49.85536688089447,0,0
-14.0,135.5,-0.0166652420602206,267.5,0.103982136,483.14313,222.2,28,87,4,48,97,4,Northern Territory,46.45788541321186,0,0
-14.0,135.75,-0.0377568185027311,294.1,0.14365867,486.05844,205.1,24,66,9,45,95,3,Northern Territory,41.24734600844455,0,0
-14.0,141.75,0.0549039626297252,395.2,0.12911314,482.1683,39.1,14,45,6,49,42,0,Queensland,24.453205019388598,0,0
-14.0,142.0,0.050835391156198,372.3,0.12732778,467.8432,30.4,16,50,6,61,35,0,Queensland,25.836070743068287,0,0
-14.0,142.25,0.0510725981323048,350.0,0.13697976,464.57147,28.1,18,50,8,63,33,1,Queensland,26.95342737169989,0,0
-14.0,142.5,0.051937088747287,328.4,0.15093313,464.31177,18.0,20,49,10,63,23,1,Queensland,26.377230636465455,0,0
-14.0,142.75,0.0510299697828789,307.6,0.16471916,460.22717,2.1,22,50,12,67,4,1,Queensland,25.452549827114662,0,0
-14.0,143.0,0.0543536645182896,287.3,0.17397381,451.25748,1.5,25,46,14,73,3,0,Queensland,26.27481485288141,0,0
-14.0,143.25,0.0575191435093681,268.2,0.14416221,440.4026,23.5,27,43,9,80,28,1,Queensland,29.293670004052895,0,0
-14.0,143.5,0.0543531608102577,249.4,0.14529793,438.04178,36.6,30,46,9,81,40,2,Queensland,32.91115131365443,0,0
-14.25,126.25,-0.0185955205477685,252.8,0.12699714,500.22324,78.8,30,85,6,29,66,2,Western Australia,41.65950427906969,0,0
-14.25,126.5,-0.0171569686388552,230.7,0.10605056,493.84128,58.1,33,86,4,37,54,2,Western Australia,40.734847446497646,0,0
-14.25,126.75,-0.0204541212302588,209.8,0.09600988,494.55908,38.8,36,83,3,36,41,1,Western Australia,39.43580837602314,0,0
-14.25,127.0,-0.0182912912319547,190.5,0.11339015,497.47812,32.4,39,85,4,32,37,1,Western Australia,40.41692204251572,0,0
-14.25,127.25,-0.0120827387020524,173.2,0.14106874,503.11047,32.6,42,91,8,25,37,1,Western Australia,43.198801942877964,0,0
-14.25,127.5,-0.0030101099032132,158.8,0.16453879,512.58954,44.9,45,98,12,5,46,1,Western Australia,46.964246411756434,0,0
-14.25,129.5,-0.0177523215861237,173.8,0.15922135,507.26013,126.1,42,86,12,17,83,2,Northern Territory,49.52581921769417,0,0
-14.25,129.75,-0.0262116869412628,173.8,0.102507584,495.45673,115.8,42,77,3,35,80,2,Northern Territory,46.49896752171821,0,0
-14.25,130.0,-0.0330984572403221,164.0,0.091013476,482.6929,91.5,44,71,3,48,72,4,Northern Territory,45.45924491088317,0,0
-14.25,130.25,-0.0348733051175562,145.3,0.103695974,478.26248,69.6,47,69,4,52,61,4,Northern Territory,45.3966095527266,0,0
-14.25,130.5,-0.0314124941925651,125.1,0.11135541,482.70615,52.9,52,72,4,48,51,5,Northern Territory,46.22352603166536,0,0
-14.25,130.75,-0.0240797079689357,104.5,0.11250006,490.27667,46.5,56,80,4,41,47,4,Northern Territory,48.47224724426813,0,0
-14.25,131.0,-0.0217677748497364,86.2,0.111873865,494.36432,31.6,61,82,4,37,36,2,Northern Territory,48.643924101626844,0,0
-14.25,131.25,-0.0165195571879545,73.6,0.11302948,498.75565,10.7,64,87,4,30,15,2,Northern Territory,47.6063207520208,0,0
-14.25,131.5,-0.0079426505868988,55.8,0.11219753,502.29425,13.4,68,94,4,26,18,1,Northern Territory,51.01815994665515,0,0
-14.25,131.75,0.0066913324696499,31.8,0.124437094,505.01022,29.8,77,95,6,22,35,2,Northern Territory,57.12913370082007,0,0
-14.25,132.0,0.0202265364871848,7.9,0.13995317,506.60712,17.3,91,83,8,19,23,1,Northern Territory,58.93808632852165,1,1
-14.25,132.25,0.0288477585617718,16.1,0.1624956,507.39346,2.6,85,75,12,17,5,0,Northern Territory,52.90233196234194,0,0
-14.25,132.5,0.0349403503883097,28.0,0.1721819,505.32584,0.0,78,69,13,21,1,0,Northern Territory,49.007818903316476,0,0
-14.25,132.75,0.039404564393529,30.2,0.15690193,504.84897,1.6,77,64,11,22,3,0,Northern Territory,47.49066127373693,0,0
-14.25,133.0,0.0392427124964472,29.1,0.17313763,504.529,25.4,78,64,14,23,30,2,Northern Territory,52.867894893719296,0,0
-14.25,133.25,0.0476580399554222,36.9,0.1675332,503.97256,38.8,75,54,13,24,41,1,Northern Territory,51.13139200435496,0,0
-14.25,133.5,0.0567050934059634,54.0,0.14088811,502.46857,61.3,69,44,8,26,56,0,Northern Territory,47.39392406719924,0,0
-14.25,133.75,0.0598618795208278,77.2,0.13153757,500.3924,86.5,63,41,7,28,70,0,Northern Territory,46.88008707256301,0,0
-14.25,134.0,0.0625519819912456,102.4,0.13842945,498.05878,109.0,57,39,8,31,78,0,Northern Territory,45.50616458495294,0,0
-14.25,134.25,0.0539114743116356,128.4,0.15112384,494.98718,130.6,51,46,10,36,84,1,Northern Territory,46.16537602310468,0,0
-14.25,134.5,0.0410703493570465,154.9,0.16093725,491.71533,154.0,46,62,12,40,89,2,Northern Territory,48.09850458959751,0,0
-14.25,134.75,0.0264861625264443,181.6,0.1549542,488.28564,178.5,41,77,11,43,92,5,Northern Territory,49.920605537112316,0,0
-14.25,135.0,0.0028597757364401,208.4,0.12512906,486.80396,203.6,36,98,6,45,95,5,Northern Territory,52.08849906451,0,0
-14.25,135.25,-0.0053216652512284,235.4,0.106503695,489.44156,223.2,32,96,4,42,97,4,Northern Territory,49.52439730078485,0,0
-14.25,135.5,-0.02500398580506,262.4,0.13015026,493.9631,202.6,28,79,6,37,95,2,Northern Territory,44.00548536488233,0,0
-14.25,135.75,-0.0421270916127555,289.4,0.1935119,494.78796,183.7,25,61,17,36,92,1,Northern Territory,41.47170790703759,0,0
-14.25,141.75,0.0500047359504692,381.5,0.13253586,485.68512,62.9,15,51,7,46,58,0,Queensland,28.503873409265037,0,0
-14.25,142.0,0.0509252011687273,357.7,0.12900177,472.03894,57.5,17,50,6,57,54,1,Queensland,28.650050607033283,0,0
-14.25,142.25,0.0531791476656854,334.5,0.14624767,469.35345,54.2,19,47,9,59,52,1,Queensland,29.491757020995394,0,0
-14.25,142.5,0.0515356803246374,311.8,0.16104758,468.44583,35.0,22,49,12,60,39,1,Queensland,29.748544102123606,0,0
-14.25,142.75,0.0508161717227527,290.0,0.18229373,464.92975,27.1,25,50,15,63,31,2,Queensland,30.798287320332843,0,0
-14.25,143.0,0.0536634532335613,269.1,0.19395697,456.48776,26.1,27,46,17,69,31,2,Queensland,31.467007448007973,0,0
-14.25,143.25,0.058031408435532,248.7,0.17817809,447.54617,38.5,30,42,15,76,41,2,Queensland,33.06811744553098,0,0
-14.25,143.5,0.0554167876419212,229.6,0.17350645,445.7778,29.8,33,45,14,77,35,2,Queensland,34.54855898942409,0,0
-14.5,125.75,-0.0266987802704707,287.5,0.10800234,507.67117,71.1,25,77,4,16,62,1,Western Australia,36.02929325527903,0,0
-14.5,126.25,-0.0315226981238949,238.6,0.10543607,497.00397,64.9,32,72,4,33,59,2,Western Australia,38.536554138148354,0,0
-14.5,126.5,-0.0274747397684093,215.1,0.086654924,490.14267,40.5,35,76,2,41,43,3,Western Australia,38.358125805342205,0,0
-14.5,126.75,-0.0272380574052,192.5,0.080473624,488.00757,19.6,39,77,2,44,25,3,Western Australia,37.54780545080174,0,0
-14.5,127.0,-0.0228000781543198,171.3,0.10483434,490.23807,5.0,43,81,4,41,9,2,Western Australia,37.6316806671554,0,0
-14.5,127.25,-0.0120208829311498,151.9,0.13815893,497.11896,6.3,46,91,8,33,10,2,Western Australia,41.26915188346596,0,0
-14.5,127.5,0.0031319568255206,135.2,0.15188582,508.78857,31.4,49,98,10,14,36,1,Western Australia,47.35464133719174,0,0
-14.5,127.75,0.0051846637257507,122.4,0.15759838,520.4403,58.5,52,96,11,1,55,0,Western Australia,50.40377130724297,0,0
-14.5,129.75,-0.0288893508015289,168.3,0.13018255,495.5724,129.3,43,75,6,35,84,3,Northern Territory,47.82750356154718,0,0
-14.5,130.0,-0.0338798948569178,183.8,0.10963604,486.36508,108.2,40,70,4,45,77,4,Northern Territory,44.731386409017844,0,0
-14.5,130.25,-0.0338580911391459,163.6,0.121422015,481.67035,90.4,44,70,5,49,71,4,Northern Territory,45.705512523463504,0,0
-14.5,130.5,-0.0215447312542459,143.1,0.12781574,485.18283,78.1,48,82,6,46,65,5,Northern Territory,48.83604947478873,0,0
-14.5,130.75,-0.0174713363854347,124.5,0.12657732,491.87903,70.0,52,86,6,39,62,4,Northern Territory,50.505338459935665,0,0
-14.5,131.0,-0.0167528947485455,109.5,0.12831238,496.40286,49.3,55,87,6,34,49,2,Northern Territory,49.66634227302711,0,0
-14.5,131.25,-0.0197610393931557,92.8,0.11766367,501.0481,36.3,59,83,5,28,40,1,Northern Territory,48.171264861617544,0,0
-14.5,131.5,-0.013938218754317,68.8,0.110604785,504.947,25.8,65,89,4,22,30,1,Northern Territory,50.01334945801158,0,0
-14.5,131.75,0.0007466098304749,44.9,0.11651327,506.71375,18.3,72,100,5,18,24,1,Northern Territory,54.24448453094469,0,0
-14.5,132.0,0.0178253578110819,22.3,0.13234897,508.26495,34.6,81,86,7,15,38,1,Northern Territory,57.3343041159456,0,0
-14.5,132.25,0.0304629800353376,4.0,0.14645983,508.18347,20.0,95,73,9,15,25,0,Northern Territory,59.0156552056533,1,1
-14.5,132.5,0.0390671879984438,7.8,0.15912,506.3075,7.8,91,65,12,19,12,1,Northern Territory,54.54218933627111,0,1
-14.5,132.75,0.0431841439894577,5.1,0.15886515,504.89877,10.5,94,60,12,22,15,1,Northern Territory,55.0422612343629,0,1
-14.5,133.0,0.0496578523323738,4.7,0.15466711,504.59717,27.4,94,52,11,23,33,1,Northern Territory,56.254595894450205,0,0
-14.5,133.25,0.0557463188212187,16.2,0.15542151,503.91486,44.4,85,45,11,24,46,0,Northern Territory,53.11576315545266,0,0
-14.5,133.5,0.0585523191484667,42.6,0.13987692,504.25235,52.5,73,42,8,23,51,0,Northern Territory,47.79111803942306,0,0
-14.5,133.75,0.0620207168960145,69.7,0.132501,501.7239,70.5,65,39,7,27,62,0,Northern Territory,45.330979713190544,0,0
-14.5,134.0,0.0603386989794671,96.8,0.14064816,499.34418,93.0,58,41,8,30,72,0,Northern Territory,45.41964063255178,0,0
-14.5,134.25,0.0535109752345652,124.0,0.15665928,496.3172,117.6,52,47,11,34,80,1,Northern Territory,46.0007636309484,0,0
-14.5,134.5,0.0440897595511549,151.2,0.16237712,492.8963,143.1,46,58,12,38,87,1,Northern Territory,47.28442954225839,0,0
-14.5,134.75,0.0320643896716536,178.4,0.15269263,489.52045,169.1,41,72,10,42,91,4,Northern Territory,48.47193501281595,0,0
-14.5,135.0,0.0078427940577967,205.6,0.12851073,489.44974,195.4,37,94,6,42,95,5,Northern Territory,51.06640823405776,0,0
-14.5,135.25,-0.0118821237336045,232.8,0.12330979,495.36285,207.0,33,91,5,35,96,3,Northern Territory,48.6504049539591,0,0
-14.5,135.5,-0.0302852867725527,260.0,0.16350086,500.16315,184.9,29,74,12,29,93,1,Northern Territory,44.48436493869177,0,0
-14.5,141.75,0.0429978848723251,357.9,0.14188638,488.59286,88.6,17,60,9,43,70,1,Queensland,32.98203126067551,0,0
-14.5,142.0,0.0496022927896341,344.6,0.13534172,475.92883,84.1,18,52,7,54,68,1,Queensland,32.158956663670274,0,0
-14.5,142.25,0.0505702292014445,320.5,0.15146643,473.53036,73.0,21,50,10,56,63,2,Queensland,32.76992326645681,0,0
-14.5,142.5,0.053311623061364,296.9,0.17210999,472.31924,60.2,24,47,13,57,55,2,Queensland,32.62218983295208,0,0
-14.5,142.75,0.0532555473436202,273.9,0.18826641,469.24606,54.1,27,47,16,60,52,2,Queensland,34.44943231022008,0,0
-14.5,143.0,0.0582107825023177,251.7,0.20102637,462.3097,53.2,30,42,18,65,52,2,Queensland,35.20747404082582,0,0
-14.5,143.25,0.062642027535254,230.5,0.18719472,454.3364,60.8,33,39,16,71,56,1,Queensland,36.03447765003545,0,0
-14.5,143.5,0.0579356367655453,210.1,0.15001874,452.24683,33.7,36,43,10,73,38,1,Queensland,34.38391316737498,0,0
-14.5,143.75,0.0454047342762351,191.0,0.1576683,461.32208,6.6,39,57,11,66,11,2,Queensland,33.98970314441875,0,0
-14.5,144.0,0.0247533489750432,172.3,0.20852683,469.4489,0.0,42,79,19,59,1,4,Queensland,39.40823132585461,0,0
